CUST_ID,PURCHASES,SUPPORT_PURCHASES,PURCHASES_FREQUENCY,SUPPORT_FREQUENCY,ACTIVITY,PRODUCT_TYPE,SEGMENT
C15551,0,0,0,0,1,0,4
C15552,2576,0,0.25,0,0,1,1
C15553,4311.85,3051.97,1,1,0,1,2
C15554,2115.79,720.74,1,0.666667,1,1,4
C15555,0,0,0,0,0,0,5
C15556,0,0,0,0,1,0,2
C15557,4016.42,2958.24,1,1,0,1,2
C15558,282.52,0,0.416667,0,1,0,5
C15559,248.72,23.33,0.25,0.083333,1,0,4
C15560,1023.76,167.86,0.909091,0.818182,1,1,3
C15561,0,0,0,0,1,0,2
C15562,3858.06,179.25,0.916667,0.166667,0,1,1
C15563,0,0,0,0,1,0,4
C15564,0,0,0,0,0,0,2
C15565,0,0,0,0,1,0,3
C15566,0,0,0,0,0,0,1
C15567,0,0,0,0,1,0,2
C15568,0,0,0,0,1,0,3
C15569,939.51,939.51,0.916667,0.833333,0,0,4
C15570,0,0,0,0,0,0,2
C15571,1083.44,0,1,0,1,1,5
C15572,575.72,175,0.833333,0.5,1,0,5
C15573,1307.52,1307.52,1,1,0,1,3
C15574,6643.71,1802.01,1,0.75,0,1,2
C15575,0,0,0,0,1,0,3
C15576,0,0,0,0,1,0,1
C15577,618.75,618.75,0.916667,0.916667,0,0,5
C15578,1090.19,1090.19,1,1,1,1,3
C15579,368.91,368.91,0.75,0.75,1,0,3
C15580,1945.82,1424.32,1,1,1,1,3
C15581,353.9,353.9,0.5,0.5,0,0,1
C15582,1270.32,0,0.333333,0,1,1,1
C15583,340,340,0.5,0.416667,1,0,3
C15584,258.32,258.32,0.666667,0.583333,0,0,2
C15585,272.4,272.4,1,1,1,0,1
C15586,0,0,0,0,0,0,5
C15587,0,0,0,0,1,0,5
C15588,0,0,0,0,0,0,4
C15589,823.05,250,0.5,0.416667,0,0,4
C15590,360,0,0.083333,0,1,0,1
C15591,182.49,182.49,0.916667,0.916667,0,0,4
C15592,0,0,0,0,0,0,1
C15593,0,0,0,0,0,0,4
C15594,461.99,0,0.333333,0,1,0,2
C15595,916.67,916.67,0.416667,0.416667,1,0,1
C15596,235,235,0.25,0.166667,0,0,5
C15597,3739.78,303.55,0.833333,0.25,0,1,1
C15598,240.27,138.01,0.833333,0.75,1,0,2
C15599,1283.4,142.5,0.818182,0.090909,1,1,1
C15600,2206.74,0,1,0,1,1,5
C15601,284.9,0,0.166667,0,1,0,1
C15602,0,0,0,0,1,0,3
C15603,3426.12,1056.34,1,0.916667,1,1,3
C15604,0,0,0,0,1,0,3
C15605,87.28,0,0.083333,0,0,0,2
C15606,5351.58,1526.64,1,1,1,1,1
C15607,5788.81,0,0.5,0,1,1,5
C15608,181.81,181.81,0.833333,0.833333,0,0,1
C15609,1735.17,618.5,0.9,0.8,0,1,3
C15610,1428.89,0,0.181818,0,0,1,1
C15611,194.1,0,0.166667,0,1,0,4
C15612,197.62,197.62,0.5,0.5,1,0,3
C15613,482.88,157.36,0.75,0.75,0,0,2
C15614,91.84,0,0.166667,0,0,0,4
C15615,604.8,604.8,1,0.916667,0,0,5
C15616,0,0,0,0,1,0,1
C15617,1437.15,37.35,0.333333,0.083333,1,1,3
C15618,266.64,266.64,0.727273,0.636364,1,0,4
C15619,0,0,0,0,0,0,1
C15620,1686.86,0,0.25,0,0,1,3
C15621,255.34,56,0.333333,0.333333,0,0,1
C15622,0,0,0,0,0,0,4
C15623,83,0,0.166667,0,1,0,3
C15624,1205.85,894.88,0.666667,0.416667,0,1,4
C15625,12784.51,1538.44,0.666667,0.333333,0,1,5
C15626,1003.66,417.52,0.583333,0.25,1,1,3
C15627,2042.5,1042.5,0.833333,0.833333,0,1,3
C15628,6236.64,1622.94,1,1,1,1,4
C15629,2908.35,1951.52,0.916667,0.75,0,1,3
C15630,0,0,0,0,0,0,1
C15631,480.22,184.59,1,0.916667,0,0,4
C15632,384,384,1,1,0,0,1
C15633,0,0,0,0,1,0,5
C15634,0,0,0,0,1,0,3
C15636,1833.9,0,0.416667,0,1,1,2
C15637,0,0,0,0,0,0,1
C15638,0,0,0,0,0,0,2
C15639,71.13,71.13,0.666667,0.555556,0,0,5
C15640,18,18,0.083333,0.083333,0,0,2
C15641,197.48,197.48,0.333333,0.25,1,0,2
C15642,1770.57,1770.57,0.5,0.416667,1,1,4
C15643,230,0,0.083333,0,0,0,5
C15644,1737.87,1488.75,1,1,0,1,4
C15645,423.37,0,1,0,0,0,5
C15646,1488.82,86.47,0.833333,0.25,1,1,3
C15647,160,0,0.083333,0,1,0,1
C15648,1110.01,0,0.166667,0,0,1,5
C15649,14454.98,4000.7,1,1,0,1,4
C15650,433.32,433.32,1,1,0,0,2
C15651,225.08,0,0.090909,0,0,0,1
C15652,472.32,97.32,0.333333,0.25,0,0,2
C15653,0,0,0,0,1,0,5
C15654,3125.03,2632.32,1,1,1,1,2
C15655,748.36,0,1,0,0,0,4
C15656,0,0,0,0,0,0,1
C15657,88.93,0,0.083333,0,1,0,1
C15658,298,0,0.166667,0,0,0,4
C15659,63.7,0,0.083333,0,0,0,2
C15660,1110.42,1110.42,0.5,0.5,1,1,2
C15661,0,0,0,0,1,0,1
C15662,0,0,0,0,0,0,5
C15663,869.48,183.69,0.916667,0.666667,0,0,4
C15664,149,0,0.083333,0,1,0,5
C15666,0,0,0,0,1,0,4
C15667,1481.24,320.98,1,0.545455,1,1,3
C15668,569.85,336.81,0.666667,0.583333,1,0,4
C15669,2552.1,472.09,1,0.833333,1,1,3
C15670,3545.56,1892.2,1,1,1,1,3
C15671,1978.87,1213.02,1,1,0,1,3
C15672,180.5,180.5,0.416667,0.333333,1,0,5
C15673,0,0,0,0,0,0,4
C15674,0,0,0,0,0,0,3
C15675,0,0,0,0,1,0,3
C15676,1283.36,30,1,0.083333,1,1,2
C15677,0,0,0,0,0,0,2
C15678,2940.79,296.62,0.833333,0.333333,0,1,2
C15680,2629.96,623.39,0.75,0.583333,0,1,4
C15681,4129.97,2325.87,1,1,0,1,2
C15682,0,0,0,0,0,0,2
C15683,313.2,313.2,1,1,1,0,1
C15684,0,0,0,0,0,0,3
C15685,2000.6,0,0.166667,0,0,1,1
C15686,237.6,237.6,0.166667,0.083333,0,0,1
C15687,3306.06,2757.06,1,1,0,1,2
C15688,0,0,0,0,0,0,1
C15689,512.47,0,1,0,0,0,4
C15690,701.59,0,0.333333,0,1,0,3
C15691,410.9,410.9,0.666667,0.555556,0,0,3
C15692,675.9,0,0.416667,0,1,0,4
C15693,350.48,350.48,0.416667,0.416667,0,0,3
C15694,0,0,0,0,1,0,3
C15695,1625.01,459.65,1,1,0,1,3
C15696,417,0,1,0,0,0,4
C15697,128,128,0.333333,0.333333,1,0,5
C15698,120,120,1,1,0,0,4
C15699,0,0,0,0,1,0,2
C15700,5038.27,3097.39,1,1,0,1,2
C15701,3216.97,856.67,1,1,1,1,5
C15702,0,0,0,0,1,0,4
C15703,4468.44,35.98,1,0.083333,1,1,3
C15704,1663.77,0,0.833333,0,1,1,2
C15705,1384.79,498.47,1,0.916667,1,1,5
C15706,1004.04,380.04,0.416667,0.25,1,1,4
C15707,175.45,175.45,1,0.909091,0,0,3
C15708,14.72,0,0.083333,0,1,0,2
C15709,0,0,0,0,0,0,3
C15710,310.64,310.64,0.666667,0.583333,1,0,1
C15711,318.41,253.41,0.75,0.666667,0,0,4
C15712,94.86,94.86,0.857143,0.714286,1,0,3
C15713,0,0,0,0,1,0,2
C15714,367.17,367.17,1,1,1,0,2
C15715,615,279,0.666667,0.416667,0,0,1
C15716,817.94,381.3,0.666667,0.5,1,0,1
C15717,0,0,0,0,1,0,2
C15718,0,0,0,0,1,0,5
C15719,3183.43,2134.13,1,1,1,1,3
C15720,1056.64,372.75,0.5,0.333333,1,1,3
C15721,624.46,0,0.333333,0,1,0,3
C15722,0,0,0,0,0,0,5
C15723,1540.06,144.93,1,1,1,1,4
C15724,0,0,0,0,0,0,1
C15725,0,0,0,0,1,0,5
C15726,158.7,158.7,1,1,0,0,1
C15727,94.98,94.98,0.857143,0.714286,0,0,1
C15728,468.49,189.99,0.833333,0.666667,0,0,5
C15729,1944.48,1080.1,1,1,1,1,5
C15730,253.7,0,0.416667,0,0,0,5
C15731,11250.65,1084.77,1,0.75,1,1,1
C15732,126.48,126.48,0.25,0.166667,1,0,1
C15733,823.52,823.52,1,1,0,0,1
C15734,1500,1500,1,1,0,1,5
C15735,499.92,499.92,1,1,1,0,1
C15736,1583.23,0,0.666667,0,1,1,4
C15737,178.9,104,0.333333,0.166667,1,0,2
C15738,795.57,660.19,1,1,0,0,5
C15739,994.96,531.76,0.916667,0.833333,0,0,4
C15740,952.29,800,1,1,1,0,4
C15741,0,0,0,0,1,0,3
C15742,1114.43,135,1,0.416667,0,1,4
C15743,0,0,0,0,0,0,1
C15744,144.9,0,0.25,0,1,0,1
C15745,720.57,0,1,0,1,0,1
C15746,0,0,0,0,0,0,2
C15747,0,0,0,0,1,0,3
C15748,0,0,0,0,1,0,2
C15749,161.6,161.6,0.5,0.416667,0,0,4
C15750,0,0,0,0,0,0,2
C15751,45.65,0,0.083333,0,1,0,5
C15752,249,0,0.083333,0,1,0,2
C15753,2109.17,724.86,1,1,0,1,1
C15754,82,0,0.166667,0,1,0,3
C15755,3875.71,1631.39,1,1,1,1,2
C15756,0,0,0,0,0,0,4
C15757,0,0,0,0,1,0,2
C15758,0,0,0,0,1,0,4
C15759,527.63,527.63,1,0.9,0,0,5
C15760,0,0,0,0,1,0,2
C15761,0,0,0,0,0,0,3
C15762,782.6,0,1,0,1,0,2
C15763,0,0,0,0,0,0,4
C15764,1173.34,105.64,0.7,0.3,0,1,4
C15765,0,0,0,0,1,0,2
C15766,0,0,0,0,1,0,2
C15767,180,0,0.166667,0,1,0,1
C15768,54.25,54.25,0.333333,0.333333,1,0,1
C15769,1174.59,0,0.181818,0,0,1,3
C15770,5634.56,2299.41,1,1,0,1,4
C15771,510,510,1,1,1,0,5
C15773,172,0,0.166667,0,0,0,1
C15774,0,0,0,0,0,0,1
C15775,107.27,0,0.25,0,0,0,5
C15776,1969.47,172.68,0.5,0.1,1,1,2
C15777,623.03,623.03,0.916667,0.833333,1,0,5
C15778,259.59,259.59,0.166667,0.166667,0,0,5
C15779,476.84,0,0.166667,0,1,0,1
C15780,100.98,0,0.333333,0,1,0,1
C15781,539.88,539.88,1,1,1,0,3
C15782,342.5,0,0.083333,0,0,0,5
C15783,353.43,353.43,0.7,0.6,0,0,2
C15784,646.5,551.5,0.833333,0.666667,0,0,5
C15785,0,0,0,0,1,0,2
C15786,151.68,151.68,1,1,0,0,2
C15787,55.65,55.65,0.166667,0.166667,1,0,4
C15789,199,199,0.25,0.166667,0,0,5
C15790,0,0,0,0,0,0,5
C15791,45.65,0,0.083333,0,0,0,4
C15792,288.4,288.4,0.75,0.75,1,0,5
C15793,132.28,132.28,0.75,0.75,1,0,2
C15794,0,0,0,0,1,0,4
C15795,1185.34,0,0.583333,0,0,1,4
C15796,684.85,623,0.583333,0.416667,1,0,5
C15797,0,0,0,0,1,0,5
C15798,19.9,0,0.083333,0,0,0,1
C15799,0,0,0,0,0,0,2
C15800,40,40,0.166667,0.166667,0,0,3
C15801,63,0,0.083333,0,0,0,2
C15802,568.34,0,0.333333,0,1,0,3
C15803,2525.88,884.92,1,1,1,1,3
C15804,0,0,0,0,0,0,1
C15805,0,0,0,0,0,0,1
C15806,61.26,61.26,0.25,0.25,1,0,3
C15807,4361.04,2035.21,1,1,1,1,4
C15808,185.13,185.13,0.5,0.333333,1,0,1
C15809,820.29,0,0.916667,0,1,0,5
C15810,1000,1000,0.75,0.625,1,0,1
C15811,0,0,0,0,1,0,5
C15812,831.52,222.15,0.5,0.416667,1,0,2
C15813,358.7,247.4,0.416667,0.25,0,0,4
C15814,322.41,322.41,0.916667,0.833333,1,0,3
C15815,912.54,912.54,1,1,1,0,4
C15816,196.66,196.66,0.166667,0.083333,1,0,2
C15817,135.28,135.28,0.5,0.5,0,0,5
C15818,929.29,0,1,0,0,0,5
C15819,1000,0,0.142857,0,1,0,3
C15820,0,0,0,0,1,0,2
C15821,56.44,56.44,0.333333,0.333333,0,0,1
C15822,443.04,443.04,1,1,1,0,3
C15823,729.82,0,0.181818,0,0,0,3
C15824,515.28,515.28,1,1,1,0,3
C15825,1758.75,1758.75,0.583333,0.416667,0,1,3
C15826,254.23,254.23,0.555556,0.555556,1,0,2
C15827,0,0,0,0,0,0,5
C15828,2424.34,460.6,0.666667,0.166667,0,1,5
C15829,42.56,42.56,0.25,0.25,1,0,4
C15830,438,438,1,1,1,0,2
C15831,6697.57,1416.4,0.916667,1,0,1,3
C15832,1944.64,611.26,0.833333,0.583333,0,1,4
C15833,0,0,0,0,1,0,4
C15834,894.28,0,0.5,0,1,0,5
C15835,0,0,0,0,1,0,4
C15836,384,175,1,0.916667,0,0,2
C15837,401.16,401.16,0.916667,0.833333,1,0,2
C15838,0,0,0,0,0,0,1
C15839,540,0,0.583333,0,1,0,4
C15840,0,0,0,0,0,0,2
C15841,812.74,194.34,1,0.416667,0,0,1
C15842,0,0,0,0,1,0,4
C15843,178,178,0.857143,0.571429,0,0,3
C15844,981.75,522.75,0.583333,0.5,1,0,2
C15845,2048.5,1201.71,1,1,1,1,3
C15846,0,0,0,0,0,0,4
C15847,277.33,277.33,1,0.916667,0,0,1
C15848,0,0,0,0,1,0,1
C15849,0,0,0,0,0,0,1
C15850,113.25,113.25,0.416667,0.416667,0,0,4
C15851,59.34,59.34,0.166667,0.166667,0,0,2
C15852,2062.67,607.56,1,1,0,1,4
C15853,2384.15,1177.72,1,0.833333,1,1,1
C15854,145.94,0,0.083333,0,0,0,1
C15856,863.97,749.97,0.416667,0.416667,0,0,2
C15857,444.96,444.96,1,1,1,0,3
C15858,1155,1155,0.833333,0.833333,0,1,5
C15859,0,0,0,0,1,0,4
C15860,626.69,626.69,0.416667,0.416667,0,0,2
C15861,147.12,0,0.083333,0,0,0,3
C15862,0,0,0,0,1,0,1
C15863,0,0,0,0,0,0,4
C15864,53.13,0,0.083333,0,0,0,4
C15865,1038.38,0,0.666667,0,0,1,3
C15866,637.44,637.44,1,1,0,0,3
C15867,1101,1101,1,1,0,1,4
C15868,267.06,242.06,0.5,0.5,1,0,2
C15869,116.16,90,0.5,0.416667,1,0,1
C15870,0,0,0,0,1,0,2
C15871,0,0,0,0,0,0,1
C15872,4791.33,2723.53,1,1,0,1,4
C15873,686,686,0.333333,0.25,0,0,5
C15874,0,0,0,0,0,0,5
C15875,4004,3887,0.909091,0.818182,1,1,5
C15876,0,0,0,0,0,0,3
C15877,839.05,646.1,1,1,1,0,3
C15878,2008.98,18.33,0.583333,0.083333,1,1,5
C15879,15.92,0,0.083333,0,1,0,3
C15880,0,0,0,0,1,0,5
C15881,543.58,0,0.25,0,1,0,4
C15882,1276.72,466.72,0.416667,0.333333,0,1,5
C15883,522.2,522.2,1,1,0,0,2
C15885,118.72,73.92,0.166667,0.083333,1,0,5
C15886,69.49,69.49,0.083333,0.083333,1,0,3
C15887,0,0,0,0,0,0,3
C15888,90.03,90.03,0.833333,0.833333,0,0,2
C15889,601.84,601.84,0.583333,0.5,1,0,1
C15890,1218.11,237.24,0.75,0.166667,1,1,3
C15891,178,178,0.333333,0.333333,0,0,1
C15892,1194.54,0,0.916667,0,0,1,2
C15893,239.58,239.58,0.083333,0.083333,1,0,2
C15894,247.44,247.44,1,1,1,0,2
C15895,0,0,0,0,0,0,5
C15896,0,0,0,0,1,0,1
C15897,0,66.95,0,0.083333,1,0,5
C15898,404.91,404.91,0.75,0.75,0,0,5
C15899,362.48,362.48,0.416667,0.416667,1,0,2
C15900,61,61,0.166667,0.083333,1,0,3
C15901,0,0,0,0,0,0,3
C15902,2967.42,1063.7,0.916667,0.916667,1,1,3
C15903,201.27,0,0.083333,0,0,0,4
C15904,3431,3431,0.9,0.8,0,1,2
C15905,0,0,0,0,1,0,4
C15906,0,0,0,0,0,0,1
C15907,492,492,1,1,0,0,3
C15908,107.05,42.5,0.416667,0.083333,1,0,4
C15909,117.89,0,0.333333,0,1,0,5
C15910,848.53,848.53,0.666667,0.666667,1,0,4
C15912,2102.13,1010.76,1,0.916667,0,1,2
C15913,0,0,0,0,1,0,1
C15914,106,0,0.083333,0,1,0,4
C15915,0,0,0,0,1,0,5
C15916,148.56,148.56,1,0.916667,1,0,4
C15917,0,0,0,0,0,0,1
C15918,651.08,551.08,1,1,0,0,5
C15919,117,0,0.083333,0,0,0,3
C15920,125,100,0.333333,0.166667,0,0,5
C15921,0,0,0,0,1,0,2
C15922,373.44,0,0.083333,0,0,0,4
C15923,4430.12,1437.63,1,0.75,1,1,2
C15924,1021.56,1021.56,1,1,0,1,3
C15925,0,0,0,0,1,0,2
C15926,89.39,0,0.083333,0,0,0,5
C15927,327.37,327.37,0.333333,0.333333,1,0,3
C15928,417.25,22.49,0.333333,0.083333,1,0,4
C15929,865.94,0,0.25,0,1,0,5
C15930,190.96,190.96,0.25,0.25,0,0,4
C15931,332,332,1,1,1,0,2
C15932,8445.96,6458.11,1,1,1,1,3
C15933,132,91,0.25,0.083333,0,0,3
C15934,19.5,19.5,0.083333,0.083333,0,0,2
C15935,814.66,0,0.583333,0,0,0,3
C15936,0,0,0,0,0,0,2
C15937,1011.16,522.17,0.833333,0.5,0,1,5
C15938,275.06,275.06,0.5,0.5,0,0,1
C15939,546.94,546.94,1,1,1,0,4
C15940,1007.27,0,0.833333,0,0,1,1
C15941,209.02,0,0.25,0,1,0,1
C15943,453.24,453.24,1,1,1,0,3
C15944,0,0,0,0,0,0,3
C15945,587.25,587.25,0.75,0.75,0,0,3
C15946,0,0,0,0,0,0,1
C15947,0,0,0,0,0,0,2
C15948,339.96,339.96,1,1,0,0,2
C15949,102.72,102.72,1,1,1,0,2
C15950,773.22,13.06,0.833333,0.083333,1,0,5
C15951,0,0,0,0,0,0,2
C15952,1965.95,0,0.083333,0,1,1,3
C15953,200,0,0.083333,0,1,0,4
C15954,62.36,0,0.083333,0,1,0,3
C15955,1486.5,891.9,0.333333,0.25,0,1,3
C15956,3394.94,1689.16,1,0.916667,0,1,5
C15957,799.92,799.92,1,1,0,0,4
C15958,0,0,0,0,0,0,2
C15959,256.69,0,0.1,0,1,0,3
C15960,1215.64,1070.64,0.5,0.416667,1,1,2
C15961,0,0,0,0,1,0,1
C15962,0,0,0,0,1,0,2
C15963,0,0,0,0,0,0,3
C15965,0,0,0,0,1,0,5
C15966,0,0,0,0,1,0,5
C15967,3943.97,784.44,1,1,1,1,1
C15968,4127.83,4127.83,0.75,0.75,1,1,3
C15969,933.8,933.8,1,1,0,0,3
C15970,4065.66,2384.15,1,1,0,1,5
C15971,343.56,343.56,0.454545,0.363636,0,0,1
C15972,947.72,947.72,0.75,0.666667,0,0,4
C15973,0,0,0,0,1,0,4
C15974,705.84,85.84,0.416667,0.416667,1,0,4
C15975,2685.48,1740.38,1,0.916667,1,1,5
C15976,0.7,0,0.083333,0,0,0,2
C15977,0,0,0,0,1,0,5
C15978,5541.87,3911.27,1,1,1,1,4
C15979,70,70,0.666667,0.583333,1,0,3
C15980,220.5,220.5,0.416667,0.416667,0,0,3
C15981,0,0,0,0,0,0,1
C15982,487.6,487.6,0.75,0.75,1,0,1
C15983,86,0,0.083333,0,1,0,3
C15984,1956.43,532.63,0.583333,0.5,0,1,5
C15985,0,0,0,0,1,0,1
C15986,473.74,0,0.166667,0,0,0,3
C15987,483.02,384.02,1,1,1,0,2
C15988,0,0,0,0,0,0,4
C15989,1628.62,394.72,1,0.75,1,1,5
C15990,0,0,0,0,1,0,4
C15991,0,0,0,0,0,0,1
C15992,2581.01,498.34,0.333333,0.166667,1,1,1
C15993,0,0,0,0,0,0,2
C15994,4919.76,566.7,0.916667,0.833333,0,1,4
C15995,1133.98,835.39,1,1,0,1,1
C15996,179.9,0,0.25,0,1,0,1
C15997,398.64,398.64,1,1,0,0,2
C15998,0,0,0,0,0,0,3
C15999,2855.04,366.09,0.75,0.583333,1,1,1
C16000,100,100,0.166667,0.166667,1,0,1
C16001,0,0,0,0,0,0,2
C16002,3384.83,2572.72,1,1,0,1,4
C16003,0,0,0,0,1,0,3
C16004,1337.5,1337.5,0.583333,0.583333,0,1,3
C16005,0,0,0,0,1,0,1
C16007,0,0,0,0,1,0,1
C16008,1189.04,1189.04,1,1,0,1,4
C16009,65.6,112.6,0.4,0.3,0,0,3
C16010,486.27,0,0.416667,0,1,0,4
C16011,5277.77,1272.81,1,0.916667,1,1,2
C16012,166.8,0,0.083333,0,1,0,2
C16013,724,724,0.833333,0.833333,0,0,1
C16014,896.46,296.45,0.416667,0.333333,1,0,2
C16015,0,0,0,0,1,0,1
C16016,4235.28,3769.7,0.916667,0.833333,1,1,3
C16017,129.05,0,0.083333,0,0,0,2
C16018,493.1,493.1,0.5,0.5,1,0,1
C16019,1265.58,1265.58,1,1,1,1,5
C16020,3030.33,2315.04,1,1,1,1,1
C16021,204.24,204.24,1,0.833333,0,0,3
C16022,756,0,1,0,1,0,5
C16023,307.4,307.4,0.333333,0.25,0,0,3
C16024,10148.7,6985.76,1,0.916667,1,1,2
C16025,2799.53,1869.86,1,1,0,1,3
C16026,1410.6,999,0.583333,0.166667,0,1,4
C16028,0,0,0,0,0,0,5
C16029,480.01,0,0.083333,0,1,0,5
C16030,0,0,0,0,0,0,1
C16031,1926.19,1356.39,1,0.916667,1,1,2
C16032,162.01,0,0.083333,0,1,0,5
C16033,1372.81,0,0.416667,0,0,1,3
C16034,892.4,509,0.636364,0.636364,0,0,3
C16035,0,0,0,0,1,0,4
C16036,85.69,0,0.125,0,0,0,4
C16037,456,456,1,1,1,0,4
C16038,1160.35,307,0.833333,0.416667,1,1,5
C16039,31.68,31.68,0.083333,0.083333,0,0,1
C16040,1985.62,1985.62,1,1,0,1,4
C16041,157.45,157.45,0.416667,0.416667,0,0,3
C16042,387.41,0,0.5,0,1,0,5
C16043,112.21,112.21,0.416667,0.416667,0,0,2
C16045,382.5,382.5,0.75,0.75,0,0,1
C16046,280,0,0.166667,0,1,0,4
C16047,2490.07,467.5,0.916667,0.833333,0,1,3
C16048,417,417,0.416667,0.416667,1,0,2
C16049,1516.42,0,0.916667,0,1,1,3
C16050,0,0,0,0,1,0,1
C16051,50,0,0.083333,0,1,0,5
C16052,306.99,306.99,0.5,0.416667,1,0,3
C16053,454.36,0,0.166667,0,0,0,2
C16054,0,0,0,0,0,0,1
C16055,1099.5,250.5,0.5,0.25,0,1,5
C16056,1640.29,792.34,1,0.5,1,1,4
C16057,0,0,0,0,1,0,1
C16058,317.62,317.62,0.833333,0.75,1,0,4
C16059,346.32,0,0.333333,0,0,0,3
C16060,554.38,363.25,1,0.916667,0,0,3
C16061,0,0,0,0,0,0,5
C16062,165.8,165.8,0.333333,0.333333,0,0,2
C16063,704.72,343.82,1,1,0,0,3
C16064,194,194,0.5,0.333333,0,0,3
C16065,87.09,87.09,0.583333,0.5,0,0,2
C16066,0,0,0,0,0,0,5
C16067,512.5,512.5,1,0.857143,1,0,1
C16068,1130,0,0.083333,0,1,1,3
C16069,0,0,0,0,1,0,5
C16070,2723.47,0,0.666667,0,1,1,2
C16071,266.52,266.52,0.857143,0.714286,0,0,3
C16072,658.96,0,0.222222,0,0,0,2
C16073,588.2,523.2,1,0.916667,1,0,2
C16074,535.97,0,0.75,0,1,0,4
C16075,75,75,0.333333,0.333333,0,0,3
C16076,13.69,13.69,0.083333,0.083333,0,0,4
C16077,1514.8,0,0.5,0,1,1,3
C16078,567.68,31.68,0.25,0.083333,0,0,3
C16079,0,0,0,0,0,0,3
C16080,0,0,0,0,0,0,4
C16081,0,0,0,0,1,0,1
C16082,0,0,0,0,0,0,2
C16083,55.4,0,0.083333,0,0,0,2
C16084,0,0,0,0,1,0,5
C16085,860,860,0.833333,0.75,1,0,1
C16086,334.48,52.5,0.25,0.166667,1,0,2
C16087,137.55,137.55,0.090909,0.090909,1,0,2
C16088,1525.1,1525.1,0.833333,0.833333,1,1,3
C16089,50,0,0.083333,0,0,0,5
C16090,0,0,0,0,1,0,3
C16091,512.16,407.16,0.833333,0.75,0,0,3
C16092,0,0,0,0,0,0,4
C16093,555,555,1,0.916667,1,0,1
C16094,9.28,9.28,0.25,0.25,1,0,2
C16095,3884.19,1618.29,1,0.833333,0,1,3
C16096,1176,1176,1,1,1,1,3
C16097,266.6,0,0.166667,0,0,0,4
C16098,585.39,0,0.75,0,0,0,1
C16099,0,0,0,0,1,0,3
C16100,0,0,0,0,1,0,5
C16101,3838.7,1084.95,1,1,0,1,5
C16102,8834.96,565.6,0.75,0.583333,0,1,3
C16103,2690.62,1473.58,0.875,0.75,1,1,4
C16104,0,0,0,0,1,0,5
C16105,825,225,0.5,0.416667,0,0,2
C16106,968.64,968.64,1,1,0,0,2
C16107,805.8,265.8,1,1,1,0,3
C16108,185.1,0,0.25,0,1,0,5
C16109,0,0,0,0,0,0,5
C16110,539.55,539.55,0.833333,0.75,0,0,1
C16111,3770.05,1370.1,0.916667,0.833333,0,1,1
C16112,0,0,0,0,0,0,2
C16113,0,0,0,0,1,0,4
C16114,1337.35,1291.7,1,1,1,1,5
C16115,439.08,330.63,0.818182,0.727273,1,0,4
C16116,118.7,118.7,0.5,0.5,1,0,1
C16117,320.34,320.34,0.666667,0.666667,0,0,5
C16118,968.43,728.43,1,1,0,0,1
C16119,43.25,43.25,0.125,0.125,1,0,2
C16120,0,0,0,0,0,0,3
C16121,1166.68,1166.68,1,1,1,1,2
C16122,542.47,0,0.25,0,1,0,4
C16123,941.39,80.72,1,0.25,0,0,3
C16124,0,0,0,0,1,0,2
C16125,463.34,463.34,0.833333,0.833333,1,0,3
C16126,1334.7,0,1,0,0,1,3
C16127,244.92,244.92,1,1,1,0,3
C16128,553.85,184.75,0.75,0.5,1,0,4
C16129,454.72,0,1,0,1,0,5
C16130,2216.21,169,1,0.25,1,1,4
C16131,1963.25,86.17,1,0.916667,0,1,2
C16132,487,0,0.666667,0,0,0,4
C16133,279.76,578.55,0.583333,0.666667,0,0,3
C16134,0,0,0,0,1,0,4
C16135,0,0,0,0,1,0,1
C16136,0,0,0,0,1,0,2
C16137,661.49,0,0.083333,0,1,0,1
C16138,5755.93,1901.31,1,0.833333,0,1,4
C16139,0,0,0,0,1,0,5
C16140,0,0,0,0,1,0,4
C16141,575.88,200,0.583333,0.416667,1,0,3
C16142,788.99,553.09,0.75,0.583333,1,0,5
C16143,0,0,0,0,1,0,5
C16144,434.25,434.25,0.583333,0.583333,1,0,3
C16145,602.2,100,0.416667,0.166667,1,0,2
C16146,980,0,0.083333,0,1,0,2
C16147,3908.26,0,1,0,0,1,3
C16148,0,0,0,0,0,0,4
C16149,124.13,78.48,0.25,0.166667,1,0,1
C16150,240.02,240.02,0.583333,0.5,0,0,5
C16151,92.1,92.1,0.25,0.25,1,0,2
C16153,684.2,165.33,0.833333,0.75,1,0,3
C16154,33.44,33.44,0.333333,0.333333,1,0,4
C16155,0,0,0,0,1,0,5
C16157,0,0,0,0,1,0,2
C16158,0,0,0,0,1,0,4
C16159,296.16,296.16,0.333333,0.25,1,0,5
C16160,117,0,0.333333,0,0,0,4
C16161,0,0,0,0,0,0,4
C16162,94.38,62.3,0.166667,0.166667,0,0,4
C16163,365,249,0.25,0.166667,1,0,4
C16164,0,0,0,0,0,0,2
C16165,3305.33,2886.11,1,1,0,1,1
C16166,0,0,0,0,0,0,3
C16167,0,0,0,0,1,0,1
C16168,2360.7,0,0.916667,0,0,1,2
C16169,0,0,0,0,0,0,2
C16171,553.18,553.18,0.75,0.666667,0,0,1
C16172,2138.34,113.34,0.25,0.083333,1,1,2
C16173,249.75,249.75,0.25,0.166667,1,0,2
